日期,省,比例
2020-01-15,吉林,0.0024
2020-01-15,青海,0.0013
2020-01-15,宁夏,0.0011
2020-01-15,西藏,0.0002
2020-01-16,浙江,0.4702
2020-01-16,福建,0.0814
2020-01-16,江苏,0.07429999999999999
2020-01-16,广东,0.0659
2020-01-16,上海,0.0556
2020-01-16,安徽,0.0263
2020-01-16,江西,0.023
2020-01-16,山东,0.0211
2020-01-16,湖北,0.018500000000000003
2020-01-16,北京,0.0165
2020-01-16,河南,0.015700000000000002
2020-01-16,河北,0.0147
2020-01-16,贵州,0.0131
2020-01-16,湖南,0.0126
2020-01-16,云南,0.0114
2020-01-16,四川,0.0099
2020-01-16,陕西,0.0087
2020-01-16,广西,0.0078
2020-01-16,辽宁,0.0077
2020-01-16,山西,0.0068000000000000005
2020-01-16,重庆,0.0066
2020-01-16,天津,0.0063
2020-01-16,新疆,0.0039
2020-01-16,甘肃,0.0038
2020-01-16,内蒙古,0.0036
2020-01-16,黑龙江,0.0035
2020-01-16,海南,0.0029
2020-01-16,吉林,0.0023
2020-01-16,宁夏,0.0016
2020-01-16,青海,0.0011
2020-01-16,西藏,0.0004
2020-01-17,广东,0.1032
2020-01-17,河南,0.0768
2020-01-17,四川,0.0675
2020-01-17,湖南,0.063
2020-01-17,安徽,0.0585
2020-01-17,江苏,0.0561
2020-01-17,广西,0.0499
2020-01-17,湖北,0.0483
2020-01-17,山东,0.0471
2020-01-17,江西,0.0461
2020-01-17,河北,0.0391
2020-01-17,浙江,0.0349
2020-01-17,贵州,0.0344
2020-01-17,陕西,0.0302
2020-01-17,云南,0.0295
2020-01-17,福建,0.0252
2020-01-17,山西,0.0221
2020-01-17,辽宁,0.0201
2020-01-17,重庆,0.0174
2020-01-17,北京,0.016399999999999998
2020-01-17,黑龙江,0.0151
2020-01-17,甘肃,0.0145
2020-01-17,内蒙古,0.0129
2020-01-17,上海,0.0126
2020-01-17,海南,0.0124
2020-01-17,新疆,0.0119
2020-01-17,吉林,0.0117
2020-01-17,天津,0.0061
2020-01-17,宁夏,0.006
2020-01-17,青海,0.0042
2020-01-17,西藏,0.0012
2020-01-18,浙江,0.467
2020-01-18,江苏,0.0952
2020-01-18,上海,0.0703
2020-01-18,福建,0.0698
2020-01-18,广东,0.0634
2020-01-18,安徽,0.0228
2020-01-18,江西,0.0201
2020-01-18,山东,0.0182
2020-01-18,湖北,0.0181
2020-01-18,北京,0.017
2020-01-18,河南,0.0159
2020-01-18,河北,0.0142
2020-01-18,四川,0.0121
2020-01-18,贵州,0.0117
2020-01-18,湖南,0.0114
2020-01-18,云南,0.0105
2020-01-18,陕西,0.008
2020-01-18,广西,0.0073
2020-01-18,辽宁,0.0067
2020-01-18,重庆,0.0066
2020-01-18,山西,0.0062
2020-01-18,天津,0.0058
2020-01-18,甘肃,0.0036
2020-01-18,内蒙古,0.0031
2020-01-18,新疆,0.0028000000000000004
2020-01-18,海南,0.0028000000000000004
2020-01-18,黑龙江,0.0023
2020-01-18,吉林,0.002
2020-01-18,宁夏,0.0017
2020-01-18,青海,0.0009
2020-01-18,西藏,0.0001
2020-01-19,浙江,0.44299999999999995
2020-01-19,江苏,0.0885
2020-01-19,上海,0.0748
2020-01-19,福建,0.0727
2020-01-19,广东,0.06570000000000001
2020-01-19,安徽,0.0239
2020-01-19,山东,0.0205
2020-01-19,北京,0.0204
2020-01-19,江西,0.0194
2020-01-19,湖北,0.0183
2020-01-19,河南,0.0169
2020-01-19,河北,0.013999999999999999
2020-01-19,四川,0.0134
2020-01-19,湖南,0.0122
2020-01-19,云南,0.0121
2020-01-19,贵州,0.0115
2020-01-19,陕西,0.0111
2020-01-19,重庆,0.0096
