日期,省,比例
2020-01-17,江西,0.1559
2020-01-17,浙江,0.155
2020-01-17,安徽,0.1171
2020-01-17,湖北,0.10800000000000001
2020-01-17,贵州,0.09539999999999996
2020-01-17,湖南,0.0681
2020-01-17,河南,0.0678
2020-01-17,四川,0.0471
2020-01-17,福建,0.0417
2020-01-17,重庆,0.0355
2020-01-17,江苏,0.0275
2020-01-17,云南,0.0136
2020-01-17,上海,0.0134
2020-01-17,广东,0.0098
2020-01-17,陕西,0.0093
2020-01-17,山东,0.0073
2020-01-17,广西,0.0068000000000000005
2020-01-17,河北,0.0034
2020-01-17,北京,0.0027
2020-01-17,黑龙江,0.0023
2020-01-17,山西,0.0023
2020-01-17,辽宁,0.0021
2020-01-17,甘肃,0.0019
2020-01-17,吉林,0.0014000000000000002
2020-01-17,海南,0.0012
2020-01-17,内蒙古,0.0006
2020-01-17,天津,0.0003
2020-01-17,新疆,0.0002
2020-01-17,宁夏,0.0002
2020-01-18,浙江,0.1662
2020-01-18,江西,0.1389
2020-01-18,安徽,0.1176
2020-01-18,湖北,0.1064
2020-01-18,贵州,0.0929
2020-01-18,湖南,0.0629
2020-01-18,河南,0.0623
2020-01-18,四川,0.0487
2020-01-18,福建,0.0469
2020-01-18,重庆,0.0401
2020-01-18,江苏,0.031400000000000004
2020-01-18,上海,0.0147
2020-01-18,云南,0.0136
2020-01-18,广东,0.0108
2020-01-18,陕西,0.0098
2020-01-18,山东,0.0074
2020-01-18,广西,0.006999999999999999
2020-01-18,北京,0.0031
2020-01-18,河北,0.003
2020-01-18,山西,0.0028000000000000004
2020-01-18,辽宁,0.0024
2020-01-18,黑龙江,0.0023
2020-01-18,甘肃,0.0021
2020-01-18,吉林,0.0014000000000000002
2020-01-18,海南,0.0012
2020-01-18,天津,0.0009
2020-01-18,内蒙古,0.0006
2020-01-18,宁夏,0.0002
2020-01-18,新疆,0.0002
2020-01-18,青海,0.0001
2020-01-19,浙江,0.1609
2020-01-19,江西,0.1335
2020-01-19,安徽,0.129
2020-01-19,湖北,0.1097
2020-01-19,贵州,0.08220000000000001
2020-01-19,河南,0.066
2020-01-19,湖南,0.0553
2020-01-19,福建,0.0514
2020-01-19,四川,0.049
2020-01-19,重庆,0.0348
2020-01-19,江苏,0.0325
2020-01-19,上海,0.0168
2020-01-19,云南,0.0139
2020-01-19,广东,0.012
2020-01-19,陕西,0.0109
2020-01-19,山东,0.0085
2020-01-19,广西,0.0068000000000000005
2020-01-19,北京,0.004699999999999999
2020-01-19,河北,0.0038
2020-01-19,山西,0.0035
2020-01-19,辽宁,0.0029
2020-01-19,黑龙江,0.0024
2020-01-19,甘肃,0.002
2020-01-19,吉林,0.0016
2020-01-19,海南,0.0015
2020-01-19,内蒙古,0.0007000000000000001
2020-01-19,天津,0.0007000000000000001
2020-01-19,新疆,0.0002
2020-01-19,宁夏,0.0002
2020-01-19,青海,0.0001
2020-01-20,浙江,0.16940000000000002
2020-01-20,安徽,0.1307
2020-01-20,江西,0.1235
2020-01-20,湖北,0.1052
2020-01-20,贵州,0.0708
2020-01-20,河南,0.0678
2020-01-20,福建,0.0584
2020-01-20,湖南,0.0529
2020-01-20,四川,0.0489
2020-01-20,江苏,0.0337
2020-01-20,重庆,0.0323
2020-01-20,上海,0.02
2020-01-20,广东,0.0137
2020-01-20,云南,0.0128
2020-01-20,陕西,0.0126
2020-01-20,山东,0.0102
2020-01-20,广西,0.0068000000000000005
2020-01-20,河北,0.0045000000000000005
2020-01-20,北京,0.0043
2020-01-20,山西,0.0033
2020-01-20,甘肃,0.003
2020-01-20,黑龙江,0.003
2020-01-20,辽宁,0.0028000000000000004
2020-01-20,吉林,0.0023
2020-01-20,海南,0.002
2020-01-20,天津,0.0009
2020-01-20,内蒙古,0.0008
2020-01-20,新疆,0.0003
2020-01-20,宁夏,0.0002
2020-01-20,青海,0.0001
2020-01-21,浙江,0.1932
2020-01-21,安徽,0.1295
2020-01-21,江西,0.1212
2020-01-21,湖北,0.0919
2020-01-21,福建,0.0692
2020-01-21,河南,0.0663
2020-01-21,贵州,0.0636
2020-01-21,湖南,0.0483
2020-01-21,四川,0.0421
2020-01-21,江苏,0.0352
2020-01-21,重庆,0.0306
2020-01-21,上海,0.0183
2020-01-21,广东,0.0147
2020-01-21,云南,0.0126
2020-01-21,陕西,0.0121
2020-01-21,山东,0.0104
2020-01-21,广西,0.0071
2020-01-21,北京,0.0058
2020-01-21,河北,0.004
2020-01-21,黑龙江,0.0038
2020-01-21,辽宁,0.0034
2020-01-21,山西,0.003
2020-01-21,甘肃,0.0029
2020-01-21,海南,0.0024
2020-01-21,吉林,0.0022
2020-01-21,天津,0.0013
2020-01-21,内蒙古,0.001
2020-01-21,新疆,0.0005
2020-01-21,宁夏,0.0002
2020-01-21,青海,0.0002
2020-01-22,浙江,0.2459
2020-01-22,安徽,0.12
2020-01-22,江西,0.1112
2020-01-22,福建,0.0907
2020-01-22,湖北,0.0783
2020-01-22,河南,0.0559
2020-01-22,贵州,0.0479
2020-01-22,四川,0.0381
2020-01-22,湖南,0.0374
2020-01-22,江苏,0.0327
2020-01-22,重庆,0.0235
2020-01-22,广东,0.0192
2020-01-22,上海,0.0188
2020-01-22,云南,0.0124
2020-01-22,陕西,0.0119
2020-01-22,山东,0.0106
2020-01-22,北京,0.0076
2020-01-22,广西,0.0072
2020-01-22,黑龙江,0.0045000000000000005
2020-01-22,河北,0.0043
2020-01-22,辽宁,0.0039
2020-01-22,海南,0.0035
2020-01-22,山西,0.0033
2020-01-22,甘肃,0.0025
2020-01-22,吉林,0.0023
2020-01-22,内蒙古,0.0012
2020-01-22,天津,0.0006
2020-01-22,新疆,0.0004
2020-01-22,宁夏,0.0002
2020-01-22,青海,0.0001
2020-01-23,浙江,0.284
2020-01-23,安徽,0.1076
2020-01-23,江西,0.1061
2020-01-23,福建,0.1016
2020-01-23,湖北,0.0641
2020-01-23,河南,0.0489
2020-01-23,贵州,0.0435
2020-01-23,四川,0.0353
2020-01-23,江苏,0.034300000000000004
2020-01-23,湖南,0.0318
2020-01-23,广东,0.0203
2020-01-23,重庆,0.018000000000000002
2020-01-23,上海,0.0178
2020-01-23,云南,0.012
2020-01-23,陕西,0.0116
2020-01-23,山东,0.0113
2020-01-23,北京,0.0098
2020-01-23,广西,0.0067
2020-01-23,黑龙江,0.005600000000000001
2020-01-23,辽宁,0.004699999999999999
2020-01-23,河北,0.0044
2020-01-23,海南,0.0039
2020-01-23,吉林,0.0032
2020-01-23,甘肃,0.0032
2020-01-23,山西,0.0028000000000000004
2020-01-23,天津,0.0019
2020-01-23,内蒙古,0.0012
2020-01-23,新疆,0.0007000000000000001
2020-01-23,宁夏,0.0003
2020-01-23,青海,0.0002
2020-01-24,浙江,0.3189
2020-01-24,福建,0.1124
